order_id,customer_id,order_date,order_status,total_amount
749,138,2026-06-13,returned,378.43
750,282,2025-12-16,returned,69.19
751,536,2025-09-02,completed,285.47
752,284,2026-06-02,cancelled,253.19
753,71,2025-11-02,cancelled,294.77
754,291,2026-04-16,cancelled,442.45
755,851,2025-08-03,returned,467.23
756,917,2026-02-15,returned,124.27
757,873,2026-01-26,completed,474.79
758,290,2026-01-12,returned,372.15
759,947,2025-07-07,completed,229.83
760,414,2026-03-23,cancelled,53.4
761,995,2026-05-02,cancelled,224.27
762,412,2026-03-24,completed,317.09
763,882,2026-06-01,cancelled,408.21
764,799,2026-01-11,completed,399.82
765,495,2026-04-12,returned,93.12
766,211,2026-04-09,completed,409.09
767,64,2026-02-04,returned,363.99
768,459,2025-11-01,returned,434.37
769,128,2025-10-01,completed,90.79
770,846,2026-02-12,cancelled,416.17
771,535,2025-11-11,completed,221.72
772,628,2026-05-19,completed,291.2
773,259,2025-12-03,returned,213.23
774,35,2026-05-19,completed,16.55
775,928,2025-11-15,returned,245.74
776,152,2026-06-19,completed,213.75
777,278,2025-09-27,cancelled,68.18
778,321,2025-07-19,cancelled,251.76
779,90,2026-03-16,returned,78.35
780,65,2026-05-25,returned,251.77
781,574,2025-11-29,cancelled,404.06
782,88,2026-02-16,returned,450.82
783,81,2025-07-09,cancelled,457.06
784,126,2026-03-17,cancelled,146.75
785,964,2026-05-15,completed,45.96
786,57,2026-06-17,cancelled,59.82
787,626,2025-08-30,cancelled,310.36
788,406,2026-05-13,cancelled,16.75
789,296,2026-04-12,completed,32.67
790,259,2026-02-01,returned,452.32
791,979,2025-10-06,cancelled,313.59
792,454,2025-10-07,completed,487.01
793,100,2025-12-06,completed,36.92
794,584,2026-03-22,completed,149.96
795,104,2026-04-09,cancelled,324.47
796,962,2026-05-05,returned,365.22
797,108,2025-07-05,returned,306.45
798,582,2026-06-18,cancelled,283.12
799,557,2026-05-24,returned,291.66
800,632,2025-12-02,completed,112.55
801,803,2026-06-08,cancelled,432.47
802,396,2025-07-18,completed,488.6
803,178,2026-03-10,returned,47.47
804,705,2025-09-11,cancelled,372.19
805,538,2025-12-19,cancelled,223.37
806,247,2025-12-07,completed,222.97
807,78,2026-02-06,cancelled,156.23
808,274,2025-08-15,returned,271.48
809,434,2025-11-06,cancelled,454.35
810,363,2026-05-21,cancelled,185.58
811,530,2025-09-05,completed,236.41
812,914,2026-04-08,cancelled,384.84
813,642,2026-04-26,completed,308.4
814,933,2026-06-04,returned,206.15
815,231,2026-05-09,cancelled,260.05
816,792,2025-08-17,returned,362.52
817,930,2025-10-06,returned,105.24
818,43,2026-03-27,cancelled,212.18
819,737,2025-07-26,completed,362.69
820,212,2026-03-10,completed,96.74
821,385,2025-12-03,returned,245.79
822,868,2025-11-22,completed,360.83
823,708,2025-10-31,cancelled,449.95
824,611,2026-05-20,cancelled,12.99
825,734,2026-02-24,cancelled,82.64
826,707,2025-12-31,completed,303.86
827,304,2025-12-29,returned,145.72
828,154,2026-01-05,returned,261.84
829,62,2025-11-01,returned,294.44
830,193,2026-03-12,completed,467.86
831,967,2025-08-07,returned,319.47
832,367,2025-12-19,completed,293.63
833,387,2025-07-08,returned,144.34
834,330,2026-05-17,returned,11.97
835,961,2026-01-21,completed,146.02
836,833,2025-08-02,returned,363.76
837,440,2025-12-14,completed,462.68
838,108,2025-09-21,completed,196.85
839,202,2026-01-15,returned,371.97
840,6,2026-05-18,cancelled,390.23
841,307,2025-09-11,returned,36.99
842,953,2025-10-26,cancelled,366.88
843,111,2025-10-01,returned,17.02
844,753,2026-01-20,completed,30.26
845,53,2026-04-10,cancelled,214.64
846,375,2026-02-16,returned,23.06
847,735,2026-04-04,returned,348.77
848,351,2025-07-02,completed,33.22
849,100,2025-09-08,returned,82.34
850,218,2025-07-04,completed,334.49
851,843,2025-10-26,cancelled,187.17
852,105,2025-08-11,cancelled,344.24
853,853,2026-01-03,returned,196.73
854,812,2025-09-11,cancelled,45.71
855,795,2026-04-02,completed,422.84
856,664,2026-02-10,completed,309.99
857,363,2026-02-07,returned,153.66
858,676,2026-02-13,returned,82.72
859,60,2026-02-02,returned,184.03
860,369,2025-12-08,completed,350.93
861,835,2026-01-15,returned,134.28
862,613,2025-09-18,returned,442.35
863,849,2026-01-26,completed,313.57
864,413,2025-07-19,returned,374.36
865,412,2026-05-09,returned,469.77
866,837,2026-05-28,completed,436.48
867,251,2026-05-09,completed,197.45
868,712,2025-11-26,completed,292.46
869,341,2026-03-28,completed,218.34
870,676,2026-02-11,cancelled,454.0
871,346,2026-05-11,returned,363.25
872,154,2025-08-23,returned,456.44
873,974,2026-04-03,cancelled,171.46
874,201,2026-04-12,returned,278.22
875,816,2026-03-11,returned,261.92
876,384,2026-03-07,completed,186.11
877,261,2025-10-28,cancelled,402.16
878,409,2026-02-25,returned,24.41
879,904,2025-10-14,cancelled,296.28
880,24,2025-08-16,cancelled,79.02
881,656,2026-06-10,returned,12.33
882,963,2025-08-12,returned,223.2
883,209,2025-12-19,returned,425.66
884,623,2025-07-09,completed,115.54
885,377,2026-05-28,completed,347.06
886,800,2026-01-26,returned,99.18
887,828,2025-11-12,returned,406.91
888,1000,2026-04-30,completed,277.5
889,445,2025-07-31,cancelled,335.57
890,454,2026-02-15,cancelled,437.58
891,404,2026-05-22,cancelled,96.07
892,234,2025-11-12,completed,447.89
893,514,2025-11-15,returned,426.46
894,118,2026-05-16,completed,209.94
895,793,2025-07-15,completed,253.56
896,868,2025-12-03,cancelled,84.92
897,172,2026-01-24,completed,475.92
898,255,2026-05-26,returned,305.4
899,353,2026-06-08,cancelled,147.0
900,728,2026-06-20,returned,146.99
901,819,2026-06-07,completed,51.69
902,130,2026-01-11,returned,210.72
903,101,2025-09-10,returned,37.39
904,226,2026-04-13,completed,136.73
905,58,2026-04-27,completed,111.48
906,760,2025-06-29,completed,75.8
907,583,2025-10-12,returned,412.01
908,978,2025-07-31,completed,202.2
909,729,2026-03-04,completed,23.7
910,903,2026-04-21,cancelled,473.93
911,522,2026-05-19,cancelled,254.41
912,424,2026-04-25,completed,174.56
913,89,2026-03-09,returned,413.47
914,40,2025-08-25,returned,51.89
915,489,2025-08-16,completed,136.82
916,69,2026-04-27,cancelled,309.57
917,460,2026-06-04,returned,350.54
918,496,2025-08-13,cancelled,43.8
919,149,2025-11-10,returned,476.14
920,487,2025-09-26,returned,464.42
921,89,2026-04-17,cancelled,487.97
922,456,2025-12-06,returned,308.34
923,465,2026-06-06,returned,352.4
924,456,2026-01-16,completed,189.77
925,120,2025-07-06,completed,313.77
926,906,2025-09-03,completed,146.04
927,980,2026-05-01,cancelled,131.95
928,995,2025-08-01,returned,32.62
929,247,2026-04-02,returned,363.88
930,953,2025-11-22,completed,369.48
931,946,2026-04-29,returned,154.5
932,382,2025-12-17,returned,399.81
933,173,2025-09-18,completed,335.2
934,715,2026-02-25,completed,234.13
935,620,2026-05-06,returned,252.68
936,687,2025-11-07,cancelled,38.69
937,737,2025-10-02,completed,141.96
938,228,2025-11-12,cancelled,384.34
939,957,2026-01-28,cancelled,58.95
940,755,2026-02-02,completed,48.5
941,972,2025-11-14,returned,113.41
942,680,2026-04-01,completed,338.13
943,929,2025-11-13,cancelled,327.17
944,952,2026-06-06,completed,382.3
945,791,2026-01-11,completed,465.57
946,193,2025-08-04,cancelled,221.38
947,435,2025-08-12,returned,387.24
948,426,2026-04-21,returned,105.1
949,594,2026-06-01,completed,347.4
950,664,2026-01-22,completed,188.43
951,271,2025-11-23,returned,324.41
952,533,2026-03-15,completed,311.49
953,948,2025-12-12,completed,448.1
954,543,2025-07-10,completed,127.96
955,982,2026-02-11,returned,289.53
956,201,2025-10-28,cancelled,121.92
957,589,2026-02-26,returned,166.52
958,959,2026-06-08,completed,255.13
959,112,2025-10-15,completed,27.73
960,394,2025-11-11,completed,334.15
961,826,2026-03-29,completed,432.94
962,384,2025-12-19,completed,446.68
963,628,2025-12-16,completed,29.99
964,505,2025-09-29,returned,130.78
965,383,2025-12-10,completed,146.26
966,244,2026-04-18,cancelled,273.08
967,526,2026-01-11,cancelled,227.78
968,389,2026-01-21,completed,463.36
969,320,2026-06-07,cancelled,484.28
970,449,2026-04-29,cancelled,298.73
971,577,2025-06-29,completed,278.78
972,841,2025-11-19,returned,172.13
973,657,2025-07-21,cancelled,449.6
974,719,2026-04-09,completed,420.85
975,675,2025-11-07,cancelled,345.8
976,546,2025-08-22,completed,313.55
977,829,2025-11-20,cancelled,37.98
978,58,2026-01-13,returned,339.48
979,754,2026-03-08,returned,90.61
980,422,2025-11-17,cancelled,90.75
981,477,2025-12-12,returned,157.24
982,816,2025-11-20,returned,87.7
983,856,2026-04-28,cancelled,459.9
984,219,2025-10-02,returned,113.05
985,880,2026-06-19,completed,113.83
986,240,2025-08-08,completed,111.29
987,677,2026-04-24,completed,28.12
988,256,2025-09-08,completed,12.71
989,719,2025-07-21,cancelled,106.76
990,954,2025-10-01,completed,110.51
991,403,2025-11-29,completed,258.3
992,195,2026-03-28,completed,426.14
993,698,2025-07-20,completed,10.51
994,508,2025-06-30,completed,129.56
995,558,2025-10-14,completed,424.75
996,295,2026-03-01,returned,248.97
997,442,2026-03-05,returned,408.74
998,730,2025-08-02,returned,77.24
999,708,2025-12-05,completed,456.4
1000,784,2026-04-11,returned,324.15
1001,200,2026-06-28,cancelled,252.34
1002,461,2026-03-15,completed,27.55
1003,660,2025-11-22,cancelled,349.81
1004,784,2025-11-29,cancelled,394.07
1005,303,2025-10-28,returned,304.74
1006,890,2026-01-21,returned,329.95
1007,979,2026-02-23,completed,25.37
1008,843,2025-12-04,returned,476.41
1009,136,2026-02-28,completed,420.17
1010,491,2025-09-04,cancelled,392.07
1011,545,2026-05-13,cancelled,211.18
1012,242,2026-03-02,completed,256.75
1013,246,2025-11-14,returned,119.55
1014,553,2026-01-30,completed,117.8
1015,700,2026-02-23,completed,241.85
1016,862,2026-01-08,returned,241.04
1017,506,2025-10-07,returned,228.29
1018,408,2025-11-12,completed,55.05
1019,818,2026-01-23,completed,125.94
1020,254,2025-07-01,returned,160.01
1021,574,2025-11-20,returned,214.16
1022,392,2025-07-13,cancelled,299.98
1023,319,2026-02-14,cancelled,118.72
1024,154,2026-01-19,completed,284.32
1025,271,2025-07-06,completed,176.71
1026,215,2026-03-06,returned,431.23
1027,686,2025-08-21,returned,286.91
1028,307,2026-01-06,returned,38.87
1029,976,2026-02-13,cancelled,434.89
1030,987,2025-10-12,returned,167.22
1031,509,2025-11-25,completed,121.74
1032,938,2025-11-22,completed,111.91
1033,698,2025-12-04,returned,371.98
1034,698,2025-08-31,returned,313.15
1035,815,2025-09-09,completed,104.26
1036,790,2025-07-29,completed,262.57
1037,773,2026-04-13,cancelled,403.74
1038,940,2026-01-03,cancelled,311.45
1039,609,2026-03-03,cancelled,131.36
1040,926,2025-12-13,completed,374.58
1041,942,2025-07-16,cancelled,426.46
1042,391,2026-06-14,cancelled,93.11
1043,432,2025-07-21,completed,188.64
1044,547,2026-02-22,completed,468.97
1045,474,2025-10-11,returned,295.95
1046,237,2025-07-12,returned,264.92
1047,194,2025-08-21,cancelled,423.41
1048,660,2025-10-02,completed,311.96
1049,12,2025-10-22,cancelled,480.54
1050,708,2026-02-10,cancelled,58.89
1051,2,2026-01-14,completed,386.13
1052,32,2025-07-01,cancelled,207.94
1053,197,2025-09-05,cancelled,422.83
1054,165,2025-10-04,returned,134.59
1055,8,2025-10-11,cancelled,30.28
1056,737,2026-02-11,completed,114.28
1057,845,2026-02-21,returned,26.23
1058,668,2025-08-10,returned,267.18
1059,298,2025-10-05,completed,193.12
1060,811,2025-09-30,completed,121.4
1061,568,2026-06-16,returned,483.02
1062,844,2026-02-05,returned,317.18
1063,166,2026-02-09,cancelled,257.51
1064,285,2025-12-12,returned,14.07
1065,525,2025-12-03,completed,376.6
1066,355,2025-06-28,returned,369.74
1067,335,2025-09-29,returned,38.35
1068,851,2026-02-04,cancelled,141.41
1069,807,2025-12-28,returned,351.99
1070,512,2026-05-08,cancelled,392.19
1071,715,2025-12-17,returned,325.77
1072,869,2026-04-06,returned,129.14
1073,8,2025-08-14,completed,60.64
1074,524,2026-05-29,completed,177.0
1075,838,2025-10-10,returned,211.14
1076,549,2026-01-08,cancelled,397.25
1077,426,2025-07-17,cancelled,453.61
1078,262,2026-04-25,completed,46.02
1079,954,2025-09-18,returned,161.02
1080,604,2025-08-30,returned,338.55
1081,24,2026-04-28,returned,36.01
1082,394,2025-10-27,cancelled,95.74
1083,145,2026-06-23,cancelled,413.27
1084,923,2026-04-10,cancelled,453.43
1085,350,2025-12-25,completed,67.67
1086,471,2025-11-19,returned,257.62
1087,203,2026-05-20,returned,215.13
1088,600,2026-02-26,returned,33.17
1089,230,2025-07-05,cancelled,469.06
1090,231,2026-03-15,returned,211.22
1091,170,2026-02-18,returned,196.82
1092,551,2025-08-05,cancelled,106.29
1093,520,2026-05-25,completed,387.23
1094,423,2026-06-10,completed,307.61
1095,260,2025-09-27,completed,158.92
1096,474,2026-05-12,completed,439.57
1097,308,2025-10-13,completed,488.4
1098,878,2025-09-10,returned,476.32
1099,359,2026-05-09,completed,419.64
1100,991,2025-09-01,cancelled,236.43
1101,428,2026-03-01,returned,64.97
1102,227,2025-09-19,returned,146.06
1103,990,2026-01-05,returned,375.68
1104,752,2026-06-02,cancelled,342.9
1105,948,2025-11-27,cancelled,426.8
1106,363,2025-12-11,returned,271.78
1107,353,2025-12-21,returned,189.88
1108,34,2026-04-03,cancelled,180.49
1109,757,2026-05-31,returned,264.55
1110,751,2026-01-09,completed,418.41
1111,622,2025-07-13,completed,439.01
1112,887,2026-04-28,returned,370.32
1113,763,2025-09-18,completed,36.18
1114,968,2025-07-23,cancelled,333.28
1115,962,2026-06-18,cancelled,142.8
1116,813,2026-06-22,completed,430.29
1117,465,2026-04-18,cancelled,345.11
1118,501,2025-11-29,cancelled,208.52
1119,655,2026-02-19,cancelled,214.88
1120,35,2025-07-08,completed,317.84
1121,390,2025-07-20,completed,262.65
1122,21,2025-12-25,cancelled,461.61
1123,905,2025-12-28,completed,451.56
1124,251,2025-06-30,cancelled,91.83
1125,533,2026-06-19,cancelled,319.67
1126,744,2025-10-09,cancelled,415.45
1127,754,2025-12-03,completed,118.75
1128,210,2026-04-07,cancelled,265.31
1129,364,2025-07-01,cancelled,442.53
1130,797,2025-09-15,completed,472.76
1131,764,2026-04-20,completed,90.93
1132,651,2025-08-01,cancelled,311.75
1133,247,2025-12-31,returned,476.92
1134,633,2025-09-15,cancelled,369.67
1135,810,2025-12-25,cancelled,490.56
1136,343,2025-10-12,completed,169.12
1137,731,2025-11-10,cancelled,430.97
1138,880,2026-02-26,completed,221.53
1139,401,2025-11-28,returned,49.89
1140,567,2025-11-22,cancelled,152.75
1141,356,2025-08-09,cancelled,143.05
1142,979,2025-11-02,cancelled,256.63
1143,216,2025-07-24,returned,69.1
1144,984,2026-05-07,cancelled,86.71
1145,187,2025-11-24,returned,452.01
1146,738,2026-01-04,completed,19.6
1147,235,2025-07-17,completed,150.28
1148,887,2026-02-06,completed,90.84
1149,953,2025-10-16,returned,13.91
1150,546,2026-05-25,cancelled,26.67
1151,818,2026-06-01,completed,37.13
1152,559,2026-02-27,cancelled,15.11
1153,821,2026-04-26,completed,294.29
1154,619,2026-02-18,returned,445.22
1155,627,2026-04-03,returned,385.62
1156,407,2026-03-19,completed,440.74
1157,264,2026-05-17,returned,77.58
1158,860,2026-06-10,cancelled,251.95
1159,102,2025-10-14,returned,55.36
1160,338,2025-07-23,returned,233.32
1161,362,2025-08-06,returned,497.95
1162,303,2025-09-13,cancelled,267.49
1163,47,2026-04-13,completed,387.05
1164,828,2025-06-29,cancelled,429.6
1165,792,2025-11-03,cancelled,219.47
1166,622,2026-03-16,returned,374.42
1167,796,2025-07-04,returned,320.1
1168,404,2025-07-23,completed,195.76
1169,327,2025-11-04,returned,275.3
1170,965,2025-11-11,completed,193.9
1171,637,2026-03-10,cancelled,329.28
1172,471,2025-07-01,cancelled,57.05
1173,683,2025-10-10,completed,303.77
1174,950,2026-04-19,returned,87.01
1175,235,2026-06-18,returned,86.55
1176,959,2025-10-23,completed,387.47
1177,483,2025-11-15,cancelled,158.32
1178,39,2025-11-26,completed,403.71
1179,127,2026-01-02,returned,415.82
1180,317,2025-09-19,returned,365.21
1181,36,2026-04-14,returned,34.7
1182,621,2026-02-26,returned,422.56
1183,918,2026-02-17,completed,412.08
1184,485,2026-03-03,completed,165.57
1185,242,2026-05-05,returned,74.65
1186,727,2026-02-05,completed,150.26
1187,323,2026-05-18,completed,51.18
1188,652,2026-04-08,returned,204.73
1189,376,2025-08-10,cancelled,413.51
1190,1000,2025-08-11,returned,239.51
1191,492,2026-01-04,returned,97.42
1192,672,2026-01-12,completed,25.28
1193,846,2025-12-12,cancelled,499.84
1194,333,2026-05-10,cancelled,10.94
1195,49,2026-03-14,cancelled,328.3
1196,320,2025-10-20,cancelled,13.32
1197,411,2026-03-05,returned,303.15
1198,694,2025-12-27,cancelled,43.9
1199,959,2026-01-04,completed,299.85
1200,746,2025-08-31,returned,254.11
1201,971,2026-02-07,returned,471.36
1202,790,2026-05-11,completed,317.46
1203,42,2025-11-09,cancelled,489.96
1204,379,2025-10-28,completed,249.02
1205,504,2025-09-03,completed,475.33
1206,146,2026-02-11,cancelled,187.07
1207,322,2026-06-22,returned,344.18
1208,813,2025-08-29,completed,196.21
1209,182,2026-05-13,cancelled,234.67
1210,414,2025-12-20,returned,52.81
1211,673,2026-04-14,completed,369.17
1212,164,2026-01-19,cancelled,410.29
1213,232,2026-05-01,completed,392.08
1214,703,2026-02-06,completed,67.1
1215,683,2025-08-20,returned,359.29
1216,718,2026-06-20,cancelled,372.21
1217,183,2025-12-07,completed,272.5
1218,832,2026-06-01,cancelled,127.93
1219,626,2025-12-20,completed,431.31
1220,360,2026-04-19,cancelled,160.47
1221,394,2025-12-07,returned,100.13
1222,580,2026-01-01,returned,198.93
1223,41,2026-01-06,cancelled,164.3
1224,866,2026-03-08,returned,145.82
1225,315,2025-11-13,cancelled,52.79
1226,673,2025-11-22,cancelled,387.72
1227,375,2025-08-08,completed,203.34
1228,70,2026-03-02,completed,238.73
1229,906,2025-07-10,completed,323.74
1230,780,2026-05-24,cancelled,251.36
1231,136,2026-04-09,cancelled,57.43
1232,344,2026-03-31,completed,185.34
1233,855,2026-02-27,completed,360.43
1234,874,2026-05-31,returned,453.83
1235,285,2025-07-30,returned,104.69
1236,162,2025-11-24,returned,448.65
1237,717,2025-10-29,returned,275.25
1238,534,2025-09-09,completed,89.44
1239,596,2025-12-28,completed,190.45
1240,306,2026-01-20,completed,211.64
1241,808,2025-08-26,cancelled,348.97
1242,107,2025-11-14,returned,432.12
1243,538,2026-01-10,returned,402.68
1244,708,2025-08-28,returned,254.85
1245,592,2026-04-15,completed,11.31
1246,494,2026-06-28,returned,338.31
1247,552,2025-10-10,completed,442.04
1248,513,2026-04-07,completed,201.43
1249,461,2025-09-25,completed,80.86
1250,561,2025-08-07,returned,188.74
1251,607,2025-12-12,completed,26.14
1252,864,2025-07-26,completed,215.94
1253,578,2026-02-21,cancelled,346.0
1254,240,2025-12-11,completed,281.29
1255,434,2026-02-13,completed,112.41
1256,113,2026-05-23,completed,455.49
1257,993,2025-10-27,returned,279.49
1258,133,2026-01-19,completed,296.42
1259,672,2026-02-24,completed,394.07
1260,551,2026-03-16,cancelled,79.61
1261,294,2025-10-10,returned,464.32
1262,139,2025-09-23,completed,406.44
1263,453,2026-01-09,returned,383.67
1264,531,2026-05-04,completed,98.89
1265,446,2026-06-14,returned,134.54
1266,480,2025-10-24,completed,365.88
1267,147,2025-11-22,completed,490.94
1268,270,2026-05-29,cancelled,322.51
1269,185,2026-02-12,returned,181.69
1270,903,2025-12-01,returned,422.31
1271,485,2026-05-05,cancelled,72.85
